policy,split,episode,return,revenue,procurement,holding,stockout_penalty,fill_rate,stockout_units,avg_inventory,avg_order_quantity,price_changes
Sarsa,test,57,290.3626080000002,2853.588000000001,1708.5712000000008,23.784191999999994,745.9199999999998,0.7216853498260534,720.0,14.4,15.516666666666667,79.0
Sarsa,test,58,424.7677400000001,2624.6320000000005,1573.6840000000007,27.04626,511.7840000000003,0.7763693979176097,494.0,16.375,14.291666666666666,67.0
Sarsa,test,59,447.4632360000001,3304.6920000000005,1946.2296000000008,18.595164,791.5039999999997,0.7377274287675936,764.0,11.258333333333333,17.675,68.0
Sarsa,test,60,382.369312,2941.6480000000006,1779.226400000001,21.912287999999997,663.04,0.7508758271701051,640.0,13.266666666666667,16.158333333333335,72.0
Sarsa,test,61,556.5369680000001,3308.2440000000024,1984.768800000001,25.298232000000002,637.14,0.7791741472172352,615.0,15.316666666666666,18.025,80.0
Sarsa,test,62,628.6918999999996,2822.952000000001,1650.7624000000005,26.495699999999996,421.652,0.8211775043936731,407.0,16.041666666666668,14.991666666666667,77.0
Sarsa,test,63,471.60209200000025,2919.596,1759.9568000000006,21.981108,565.6560000000002,0.7787682333873582,546.0,13.308333333333334,15.983333333333333,88.0
Sarsa,test,64,640.9137559999999,2761.9760000000006,1612.2232000000008,27.817044,390.5720000000001,0.8265071329958582,377.0,16.841666666666665,14.641666666666667,69.0
Sarsa,test,65,469.00228000000027,2963.8479999999986,1734.2640000000001,23.811720000000008,642.3199999999999,0.7557131599684791,620.0,14.416666666666666,15.75,59.0
Sarsa,test,66,202.682968,2679.0959999999995,1599.3768000000005,25.298232,759.3879999999997,0.7050301810865192,733.0,15.316666666666666,14.525,77.0
Sarsa,test,67,132.50970800000005,2734.4479999999985,1650.762400000001,22.751892,838.124,0.688366718027735,809.0,13.775,14.991666666666667,66.0
Sarsa,test,68,516.8879360000001,3206.1240000000003,1926.9600000000007,21.69206399999999,641.2840000000001,0.7705707931801334,619.0,13.133333333333333,17.5,66.0
Sarsa,test,69,243.31390800000005,3649.5320000000015,2100.386400000001,22.063692000000003,1178.9679999999998,0.6706222865412446,1138.0,13.358333333333333,19.075,56.0
Sarsa,test,70,250.80000000000013,2741.848000000001,1644.3392000000003,23.398800000000005,735.56,0.7158863545418167,710.0,14.166666666666666,14.933333333333334,75.0
Sarsa,test,71,321.50750800000014,2702.9240000000013,1580.1072000000008,27.569291999999997,688.9399999999999,0.7270114942528736,665.0,16.691666666666666,14.35,76.0
Sarsa,test,72,548.8311960000003,3189.5480000000007,1869.1512000000014,21.485603999999995,652.6800000000001,0.7646619350018677,630.0,13.008333333333333,16.975,58.0
Sarsa,test,73,483.8116680000004,2818.808,1695.7248000000002,22.889532000000003,530.4320000000002,0.7830508474576271,512.0,13.858333333333333,15.4,69.0
Sarsa,test,74,393.16744,2653.492000000001,1592.9536000000007,29.45495999999999,550.116,0.7657697397441553,531.0,17.833333333333332,14.466666666666667,76.0
Sarsa,test,75,436.61083600000006,2818.5119999999997,1689.3016,26.853563999999995,581.196,0.7664446294754371,561.0,16.258333333333333,15.341666666666667,71.0
Sarsa,test,76,354.95820800000007,3060.196,1811.3423999999998,21.031392,775.964,0.7283278926369242,749.0,12.733333333333333,16.45,78.0
Sarsa,test,77,555.1605400000001,2751.912000000001,1612.2232000000001,33.92825999999999,466.2000000000001,0.7989276139410187,450.0,20.541666666666668,14.641666666666667,68.0
Sarsa,test,78,349.41188799999986,3088.7599999999998,1849.8816000000006,22.132512000000013,770.7839999999999,0.7304347826086957,744.0,13.4,16.8,71.0
Sarsa,test,79,457.1996640000001,2775.592,1663.6088000000007,25.105535999999987,541.8280000000001,0.7774468085106383,523.0,15.2,15.108333333333333,77.0
Sarsa,test,80,546.7476960000004,2654.8239999999996,1586.5304000000012,29.39990399999999,399.89600000000013,0.8195418419822347,386.0,17.8,14.408333333333333,75.0
Sarsa,test,81,533.2230479999998,2662.9640000000004,1560.8376000000007,26.39935199999999,454.80400000000014,0.7992684042066758,439.0,15.983333333333333,14.175,74.0
Sarsa,test,82,684.34576,2830.204,1637.916000000001,22.84823999999998,392.64400000000006,0.8293561458802341,379.0,13.833333333333334,14.875,79.0
Sarsa,test,83,542.7700960000002,2677.4679999999994,1573.6840000000002,29.39990399999999,439.2640000000001,0.8052365640790078,424.0,17.8,14.291666666666666,77.0
Sarsa,test,84,329.37197600000013,2846.484000000003,1657.1856000000005,28.436424000000002,740.7399999999999,0.7215732087227414,715.0,17.216666666666665,15.05,75.0
Sarsa,test,85,763.8146800000003,2905.092000000001,1682.8784000000014,27.940919999999995,339.8080000000001,0.8516508367254636,328.0,16.916666666666668,15.283333333333333,73.0
Sarsa,test,86,488.9750119999999,3073.5159999999987,1817.7656,25.697387999999997,645.428,0.7632978723404256,623.0,15.558333333333334,16.508333333333333,83.0
Sarsa,test,87,357.65222800000004,3387.424,1991.1920000000011,25.091772,914.7879999999996,0.7111547268563951,883.0,15.191666666666666,18.083333333333332,54.0
Sarsa,test,88,424.27236800000003,2945.496000000002,1753.5336000000011,24.610031999999986,652.6800000000003,0.7543859649122807,630.0,14.9,15.925,68.0
Sarsa,test,89,496.83595999999983,2558.6239999999993,1515.8752000000006,31.794839999999994,427.86800000000017,0.8031458531935176,413.0,19.25,13.766666666666667,75.0
Sarsa,test,90,315.65724400000016,2508.5999999999995,1483.7592000000016,36.185556,588.4480000000001,0.7439134355275022,568.0,21.908333333333335,13.475,71.0
Sarsa,test,91,418.64709600000015,2855.215999999999,1727.8408000000002,23.206103999999993,597.772,0.7654471544715448,577.0,14.05,15.691666666666666,75.0
Sarsa,test,92,572.3389719999999,2855.0679999999998,1689.301600000001,27.211427999999994,472.41600000000005,0.8035329599310642,456.0,16.475,15.341666666666667,76.0
Sarsa,test,93,499.769088,2593.5519999999997,1535.144800000001,27.638112000000003,440.3000000000002,0.799717247879359,425.0,16.733333333333334,13.941666666666666,74.0
Sarsa,test,94,299.1149079999999,2834.792000000001,1676.455200000001,22.751891999999994,745.9199999999995,0.7203883495145631,720.0,13.775,15.225,71.0
Sarsa,test,95,502.52165200000013,2611.608000000001,1528.7216,29.000747999999998,465.16400000000016,0.7904806346243584,449.0,17.558333333333334,13.883333333333333,74.0
Sarsa,test,96,609.695664,2950.528000000001,1747.1104000000007,33.36393599999999,469.3080000000001,0.8117206982543641,453.0,20.2,15.866666666666667,81.0
Sarsa,test,97,181.23486800000012,3940.5000000000014,2299.5056000000013,16.007531999999994,1328.1520000000003,0.6658848058378942,1282.0,9.691666666666666,20.883333333333333,62.0
Sarsa,test,98,521.5446200000002,2993.8919999999994,1779.226400000001,26.770979999999998,569.8000000000002,0.7813990461049285,550.0,16.208333333333332,16.158333333333335,71.0
Sarsa,test,99,647.5373080000004,2772.188000000001,1637.9160000000006,25.504692000000002,367.78,0.8358760980120203,355.0,15.441666666666666,14.875,69.0
Sarsa,test,100,549.8139760000001,2875.9360000000006,1721.4176000000011,28.43642399999998,479.6680000000002,0.8036471586089907,463.0,17.216666666666665,15.633333333333333,72.0
Sarsa,test,101,586.0069679999997,2769.524,1612.2232000000004,30.803832000000003,455.84000000000015,0.8040961709706145,440.0,18.65,14.641666666666667,73.0
Sarsa,test,102,626.029664,2870.4600000000005,1708.5712000000005,30.61113599999999,407.1480000000001,0.8274802458296752,393.0,18.533333333333335,15.516666666666667,72.0
Sarsa,test,103,396.9633560000002,3242.976,1926.9600000000003,26.440643999999995,794.612,0.7331245650661099,767.0,16.008333333333333,17.5,70.0
Sarsa,test,104,530.6022600000003,2765.528000000001,1625.0696000000016,29.386139999999987,486.9200000000001,0.7947598253275109,470.0,17.791666666666668,14.758333333333333,71.0
Sarsa,test,105,512.9342640000003,2711.6560000000004,1586.5304000000006,31.299335999999993,488.9920000000002,0.7900355871886121,472.0,18.95,14.408333333333333,68.0
Sarsa,test,106,410.4619320000001,3141.3000000000006,1875.5744000000007,22.531668000000003,737.632,0.7410909090909091,712.0,13.641666666666667,17.033333333333335,72.0
Sarsa,test,107,471.40806399999997,2600.360000000001,1535.1448000000005,30.611136000000002,477.5960000000002,0.7854816193578409,461.0,18.533333333333335,13.941666666666666,62.0
Sarsa,test,108,165.46049999999997,2749.395999999999,1663.6088000000007,23.054700000000004,804.9719999999998,0.6993034055727554,777.0,13.958333333333334,15.108333333333333,76.0
Sarsa,test,109,241.90351200000018,2776.036000000001,1599.376800000001,26.729687999999996,819.4759999999999,0.6937669376693767,791.0,16.183333333333334,14.525,61.0
Sarsa,test,110,643.3861639999999,2966.6600000000008,1689.3016000000002,27.514235999999993,521.1080000000002,0.7916321458160729,503.0,16.658333333333335,15.341666666666667,57.0
Sarsa,test,111,491.7490200000001,2523.4000000000005,1509.452000000001,26.77097999999999,412.328,0.8061373599610326,398.0,16.208333333333332,13.708333333333334,72.0
Sarsa,test,112,413.87823600000036,2975.3920000000007,1766.380000000001,20.659763999999996,682.724,0.7448703058459156,659.0,12.508333333333333,16.041666666666668,65.0
Sarsa,test,113,431.60488400000014,2555.516000000001,1535.1448000000007,30.542315999999982,475.52400000000017,0.7846081651806663,459.0,18.491666666666667,13.941666666666666,64.0
Sarsa,test,114,209.30659200000008,2750.136000000001,1612.2232000000008,25.766207999999992,818.4400000000002,0.6932038834951456,790.0,15.6,14.641666666666667,68.0
Sarsa,test,115,498.3648479999998,3224.92,1920.5368000000014,22.958352,683.7600000000002,0.7597378958864216,660.0,13.9,17.441666666666666,66.0
Sarsa,test,116,460.2362360000002,2602.580000000001,1509.452000000001,27.541764,518.0000000000001,0.772105742935278,500.0,16.675,13.708333333333334,67.0
Sarsa,test,117,483.1353880000002,2971.100000000001,1766.3800000000003,22.476611999999996,598.8080000000001,0.7717219589257504,578.0,13.608333333333333,16.041666666666668,86.0
Sarsa,test,118,490.89538800000014,3401.3360000000002,2010.4616000000015,23.853012000000003,767.6759999999998,0.7479591836734694,741.0,14.441666666666666,18.258333333333333,69.0
Sarsa,test,119,637.4309479999996,2697.744000000001,1631.4928000000002,36.37825199999998,307.69200000000006,0.8561046511627907,297.0,22.025,14.816666666666666,75.0
Random valid action,test,0,-657.210176,3117.324,3455.681600000003,178.43649599999998,0.0,1.0,0.0,108.03333333333333,31.383333333333333,76.0
Random valid action,test,1,-676.0592959999999,3654.120000000001,3956.691200000004,158.50622399999997,70.44800000000001,0.9730799683293745,68.0,95.96666666666667,35.93333333333333,79.0
Random valid action,test,2,487.1839000000004,5353.900000000004,3988.807200000003,81.771924,649.572,0.8540162980209546,627.0,49.50833333333333,36.225,79.0
Random valid action,test,3,1252.4764480000006,5928.879999999998,4136.540800000003,90.48453599999998,292.15200000000004,0.9345707656612529,282.0,54.78333333333333,37.56666666666667,77.0
Random valid action,test,4,1008.2547760000004,6033.812000000002,3969.5376000000024,53.211623999999986,857.808,0.8316731042894897,828.0,32.21666666666667,36.05,80.0
Random valid action,test,5,-547.8288799999996,3629.256000000002,3821.8040000000024,158.69892,50.764,0.9804936305732485,49.0,96.08333333333333,34.708333333333336,79.0
Random valid action,test,6,217.17690400000032,4185.884,3667.647200000003,137.58494399999998,18.648000000000003,0.9937888198757764,18.0,83.3,33.30833333333333,79.0
Random valid action,test,7,-435.41855599999974,3792.9439999999977,3905.3056000000024,160.41941999999992,23.828,0.9911775987725355,23.0,97.125,35.46666666666667,77.0
Random valid action,test,8,250.71750799999995,3904.2400000000016,3359.333600000002,157.17111599999998,0.0,1.0,0.0,95.15833333333333,30.508333333333333,73.0
Random valid action,test,9,-37.307291999999784,4210.747999999999,3841.073600000001,140.37903599999999,130.536,0.957675512260665,126.0,84.99166666666666,34.88333333333333,76.0
Random valid action,test,10,-163.75793199999964,4486.768000000001,3808.9576000000025,105.14319599999995,592.592,0.843587640142193,572.0,63.65833333333333,34.59166666666667,85.0
Random valid action,test,11,314.9591840000004,4603.391999999999,3609.838400000002,104.33112,436.15600000000006,0.8801594079134643,421.0,63.166666666666664,32.78333333333333,77.0
Random valid action,test,12,348.9766480000003,4514.592,3494.2208000000023,110.60750399999995,426.832,0.8820498139135413,412.0,66.96666666666667,31.733333333333334,79.0
Random valid action,test,13,965.7277480000001,5182.219999999999,3828.227200000003,124.99088400000002,121.212,0.967795210569777,117.0,75.675,34.766666666666666,85.0
Random valid action,test,14,-874.2821479999999,3156.1,3706.186400000002,176.63341199999994,0.0,1.0,0.0,106.94166666666666,33.65833333333333,77.0
Random valid action,test,15,594.3398680000005,5321.34,3892.459200000003,95.563452,594.664,0.8641420118343195,574.0,57.858333333333334,35.35,77.0
Random valid action,test,16,485.7517399999997,4406.108000000002,3596.992000000003,136.27736399999995,43.512,0.9864253393665159,42.0,82.50833333333334,32.666666666666664,78.0
Random valid action,test,17,568.5109440000003,5167.123999999999,3391.449600000003,65.434056,1010.1000000000001,0.7834295868502887,975.0,39.61666666666667,30.8,78.0
Random valid action,test,18,-474.2519919999998,3583.819999999999,3449.2584000000024,129.849576,344.988,0.8797399783315276,333.0,78.61666666666666,31.325,74.0
Random valid action,test,19,179.7657120000001,4136.155999999999,3487.797600000003,140.72313599999998,183.37200000000004,0.941156914893617,177.0,85.2,31.675,77.0
Random valid action,test,20,-749.8456080000003,3638.136000000001,4059.462400000003,173.316288,3.108,0.9987735077677842,3.0,104.93333333333334,36.86666666666667,76.0
Random valid action,test,21,-220.82150400000006,4047.2080000000005,3706.1864000000023,124.06869599999999,295.26,0.9066491975106453,285.0,75.11666666666666,33.65833333333333,80.0
Random valid action,test,22,999.540256,5537.272000000001,3796.1112000000026,84.64859999999999,523.1800000000001,0.8819265840542436,505.0,51.25,34.475,74.0
Random valid action,test,23,-364.28252799999984,3611.496,3507.067200000002,147.90794400000004,190.624,0.9308790383170549,184.0,89.55,31.85,71.0
Random valid action,test,24,5.932172000000186,3938.5759999999987,3455.681600000002,143.73745200000005,191.66000000000003,0.9346058677978084,185.0,87.025,31.383333333333333,81.0
Random valid action,test,25,-768.1791559999997,3172.972,3622.6848000000023,174.01825200000007,0.0,1.0,0.0,105.35833333333333,32.9,76.0
Random valid action,test,26,-728.6262679999998,3634.1400000000003,4046.6160000000023,169.09073999999993,0.0,1.0,0.0,102.375,36.75,73.0
Random valid action,test,27,-278.490904,3872.2719999999995,3680.493600000003,148.623672,180.264,0.9384724186704385,174.0,89.98333333333333,33.425,90.0
Random valid action,test,28,-459.9160879999999,3258.072000000001,3359.333600000003,167.72810400000003,51.800000000000004,0.978002639683238,50.0,101.55,30.508333333333333,77.0
Random valid action,test,29,-363.6524839999996,4086.1320000000014,3796.111200000003,152.71158,352.24,0.8924050632911392,340.0,92.45833333333333,34.475,69.0
Random valid action,test,30,754.6902360000001,5721.384000000004,4001.6536000000046,74.66969999999996,747.9920000000002,0.8434518647007806,722.0,45.208333333333336,36.34166666666667,85.0
Random valid action,test,31,533.1423240000003,4997.367999999999,3860.3432000000034,107.785884,353.276,0.9083579682880946,341.0,65.25833333333334,35.05833333333333,82.0
Random valid action,test,32,420.0105320000001,4726.824,3886.0360000000037,117.55832399999998,152.292,0.9567392583872867,147.0,71.175,35.291666666666664,80.0
Random valid action,test,33,-445.5635639999997,3698.5200000000013,3513.4904000000015,119.51281199999998,371.92400000000004,0.8765049879600963,359.0,72.35833333333333,31.908333333333335,81.0
Random valid action,test,34,848.6392920000002,5598.395999999999,3841.0736000000024,83.20337999999998,698.2639999999999,0.8465740951513772,674.0,50.375,34.88333333333333,70.0
Random valid action,test,35,1094.296968,5553.107999999999,3821.8040000000037,89.54858399999998,401.9680000000001,0.905870936438622,388.0,54.21666666666667,34.708333333333336,81.0
Random valid action,test,36,-604.8958639999997,3487.916,3751.1488000000027,167.78315999999995,20.72,0.9916387959866221,20.0,101.58333333333333,34.06666666666667,84.0
Random valid action,test,37,104.04331200000037,4911.232000000004,4110.848000000004,119.58163200000001,424.76,0.891563078550648,410.0,72.4,37.333333333333336,83.0
Random valid action,test,38,172.489108,4011.6879999999983,3449.2584000000015,125.43133199999998,133.644,0.9553478712357217,129.0,75.94166666666666,31.325,75.0
Random valid action,test,39,187.52976000000015,3856.8799999999987,3378.6032000000023,156.524208,0.0,1.0,0.0,94.76666666666667,30.683333333333334,76.0
Random valid action,test,40,-1170.7715719999999,3215.0040000000004,4046.616000000004,185.3873159999999,0.0,1.0,0.0,112.24166666666666,36.75,80.0
Random valid action,test,41,-91.5701599999998,4085.6880000000024,3577.722400000003,131.61136799999997,329.448,0.8983050847457628,318.0,79.68333333333334,32.49166666666667,83.0
Random valid action,test,42,-286.8943199999999,3473.4120000000003,3455.681600000003,166.654512,0.0,1.0,0.0,100.9,31.383333333333333,77.0
Random valid action,test,43,105.25350000000022,4679.907999999997,4072.308800000002,121.38471599999998,236.20800000000003,0.9332161687170475,228.0,73.49166666666666,36.983333333333334,90.0
Random valid action,test,44,1231.5643480000003,5899.132000000002,3815.380800000004,56.72144399999999,644.3920000000002,0.8670940170940171,622.0,34.34166666666667,34.65,80.0
Random valid action,test,45,347.449268,4182.332,3307.9480000000026,123.97234800000001,264.18,0.9177949709864603,255.0,75.05833333333334,30.041666666666668,86.0
Random valid action,test,46,862.1891800000005,4882.075999999999,3577.7224000000037,111.392052,183.372,0.950238965420298,177.0,67.44166666666666,32.49166666666667,88.0
Random valid action,test,47,-217.57264799999984,3962.7,3828.2272000000025,159.38712,45.584,0.9838175799926444,44.0,96.5,34.766666666666666,80.0
Random valid action,test,48,-46.11538399999991,3536.4600000000005,3256.5624000000016,155.615784,39.368,0.984419844198442,38.0,94.21666666666667,29.575,78.0
Random valid action,test,49,-477.9079359999997,4063.783999999999,3886.036000000003,133.53832799999995,376.06800000000004,0.8845786963434022,363.0,80.85,35.291666666666664,84.0
Random valid action,test,50,332.45532000000014,4652.084,3635.5312000000035,92.05363199999998,445.4800000000001,0.8811498065229408,430.0,55.733333333333334,33.016666666666666,82.0
Random valid action,test,51,-63.40019999999993,3586.3360000000007,3346.487200000004,152.6702879999999,10.36,0.9959266802443992,10.0,92.43333333333334,30.391666666666666,75.0
Random valid action,test,52,19.169720000000215,3691.1200000000013,3352.9104000000025,162.38767199999998,12.432,0.995279307631786,12.0,98.31666666666666,30.45,82.0
Random valid action,test,53,23.6268960000002,4745.620000000003,3808.957600000003,94.200816,670.2919999999999,0.8330753353973168,647.0,57.03333333333333,34.59166666666667,68.0
Random valid action,test,54,-15.475751999999552,4602.207999999999,4194.349600000003,148.78884,125.35600000000001,0.9629742962056304,121.0,90.08333333333333,38.09166666666667,79.0
Random valid action,test,55,297.25901200000004,4693.079999999999,3808.957600000002,119.78809199999995,324.26800000000003,0.9117812852311161,313.0,72.525,34.59166666666667,81.0
Random valid action,test,56,662.4967080000004,5422.572000000004,4020.923200000003,104.2623,490.02800000000013,0.8873272987136732,473.0,63.125,36.516666666666666,72.0
Random valid action,test,57,-557.8959439999999,3867.684,4046.6160000000036,162.19497599999988,62.160000000000004,0.9781420765027322,60.0,98.2,36.75,85.0
Random valid action,test,58,-609.0801639999999,3193.544000000002,3378.6032000000027,162.31885200000002,113.96,0.9519440803844473,110.0,98.275,30.683333333333334,85.0
Random valid action,test,59,188.05470000000014,3841.340000000001,3307.948000000003,127.55098799999996,81.84400000000001,0.9709985315712188,79.0,77.225,30.041666666666668,77.0
Random valid action,test,60,-61.08444799999975,4218.888000000002,3738.3024000000028,131.44620000000003,269.36,0.9175911251980983,260.0,79.58333333333333,33.95,88.0
Random valid action,test,61,826.6043600000007,6006.135999999998,4399.892000000002,88.94296799999998,544.936,0.8868330464716007,526.0,53.85,39.958333333333336,82.0
Random valid action,test,62,-20.418707999999985,3782.4359999999997,3494.2208000000023,160.55706000000006,6.216,0.9976312672720095,6.0,97.20833333333333,31.733333333333334,85.0
Random valid action,test,63,-784.8016560000001,3198.8719999999985,3629.1080000000034,158.01072000000002,53.87200000000001,0.9767025089605734,52.0,95.66666666666667,32.958333333333336,74.0
Random valid action,test,64,513.0699040000003,5473.928000000003,4130.117600000003,92.21879999999997,582.2320000000001,0.868630201028518,562.0,55.833333333333336,37.50833333333333,69.0
Random valid action,test,65,1007.4393280000005,6141.260000000001,4823.823200000001,127.56475199999996,24.864,0.9941916747337851,24.0,77.23333333333333,43.80833333333333,81.0
Random valid action,test,66,749.0886480000004,5220.256000000001,3539.183200000002,72.28852799999999,736.5959999999999,0.832350860646074,711.0,43.766666666666666,32.141666666666666,83.0
Random valid action,test,67,65.80931600000027,4065.7079999999996,3275.8320000000035,118.08135599999997,469.3080000000001,0.8584375,453.0,71.49166666666666,29.75,75.0
Random valid action,test,68,-378.28464399999984,4226.731999999999,3417.142400000003,104.51005199999996,948.9760000000002,0.7616445485297945,916.0,63.275,31.033333333333335,75.0
Random valid action,test,69,-448.6662639999997,3884.4080000000013,3950.268000000003,158.506224,70.44800000000001,0.97505502567865,68.0,95.96666666666667,35.875,75.0
Random valid action,test,70,-89.36497199999978,3597.4360000000006,3320.7944000000034,149.38069199999995,74.592,0.9715976331360947,72.0,90.44166666666666,30.158333333333335,78.0
Random valid action,test,71,391.3450760000004,4894.212,3275.8320000000012,57.354587999999985,1036.0,0.7701149425287356,1000.0,34.725,29.75,87.0
Random valid action,test,72,-599.90158,3224.624,3513.490400000002,172.00870799999987,2.072,0.9990842490842491,2.0,104.14166666666667,31.908333333333335,82.0
Random valid action,test,73,235.93568000000022,4641.427999999999,3943.8448000000017,140.75066400000006,178.19199999999998,0.9486873508353222,172.0,85.21666666666667,35.81666666666667,75.0
Random valid action,test,74,-298.30659599999984,4114.399999999999,4072.308800000003,159.5385239999999,41.44,0.9860627177700348,40.0,96.59166666666667,36.983333333333334,78.0
Random valid action,test,75,-568.6935479999996,4171.972000000001,3924.575200000003,116.84259600000004,561.5120000000001,0.8402122641509434,542.0,70.74166666666666,35.641666666666666,78.0
Random valid action,test,76,-521.6230159999999,3597.288,3738.302400000003,144.10908,89.096,0.966168371361133,86.0,87.25,33.95,83.0
Random valid action,test,77,-77.82332799999978,4067.188,3796.1112000000035,165.25058399999998,37.296,0.9870967741935484,36.0,100.05,34.475,81.0
Random valid action,test,78,636.3785120000003,5039.696000000001,3776.841600000004,112.69963200000002,363.636,0.9084984358706987,351.0,68.23333333333333,34.3,85.0
Random valid action,test,79,-453.3509319999998,3868.7200000000016,3629.108000000001,129.12008399999996,426.83200000000005,0.8644290885159592,412.0,78.175,32.958333333333336,78.0
Random valid action,test,80,24.305576000000087,3939.463999999999,3609.838400000003,153.08320800000004,7.252000000000001,0.997394864160774,7.0,92.68333333333334,32.78333333333333,75.0
Random valid action,test,81,-725.929652,3421.1679999999983,3725.4560000000038,174.45870000000005,95.31200000000001,0.961730449251248,92.0,105.625,33.833333333333336,84.0
Random valid action,test,82,672.5356960000001,5142.112000000001,3719.0328000000027,100.39461600000003,509.71200000000005,0.8770307423144214,492.0,60.78333333333333,33.775,88.0
Random valid action,test,83,167.9155200000003,5103.04,3956.691200000003,99.51372,727.2720000000002,0.8332541567695962,702.0,60.25,35.93333333333333,89.0
Random valid action,test,84,290.31685600000026,4338.620000000001,3532.7600000000025,117.10411199999999,261.072,0.9213483146067416,252.0,70.9,32.083333333333336,81.0
Random valid action,test,85,481.97466000000026,5338.211999999999,4053.0392000000024,107.81341200000003,545.9719999999999,0.8738026819923371,527.0,65.275,36.80833333333333,71.0
Random valid action,test,86,-34.640019999999794,4318.936,3590.5688000000027,117.06282,501.4240000000001,0.8589743589743589,484.0,70.875,32.608333333333334,87.0
Random valid action,test,87,-44.73018399999992,4199.0560000000005,3500.6440000000034,114.92939999999999,484.84799999999996,0.8594594594594595,468.0,69.58333333333333,31.791666666666668,76.0
Random valid action,test,88,-308.9365879999998,3445.5880000000006,3449.258400000003,169.03568400000003,0.0,1.0,0.0,102.34166666666667,31.325,80.0
Random valid action,test,89,254.88222000000005,4752.723999999999,3654.800800000003,110.78643599999991,588.448,0.851192035630076,568.0,67.075,33.19166666666667,83.0
Random valid action,test,90,27.240740000000013,4681.536000000001,3930.9984000000018,112.24541999999994,465.16400000000004,0.8771209633278598,449.0,67.95833333333333,35.7,77.0
Random valid action,test,91,930.2286000000005,5785.616000000002,3725.4560000000024,39.03470399999999,946.9039999999999,0.8124743537135822,914.0,23.633333333333333,33.833333333333336,86.0
Random valid action,test,92,-317.2288719999998,4161.168000000001,4149.387200000003,170.70112799999993,3.108,0.9989357928343384,3.0,103.35,37.68333333333333,85.0
Random valid action,test,93,-466.58530399999984,4357.119999999999,4329.236800000002,140.91583199999997,195.80400000000003,0.9395393474088292,189.0,85.31666666666666,39.31666666666667,80.0
Random valid action,test,94,-1040.4552799999997,3344.6520000000014,3995.2304000000036,171.99494399999998,59.05200000000001,0.975377969762419,57.0,104.13333333333334,36.28333333333333,74.0
Random valid action,test,95,-8.175371999999705,3571.388000000001,2986.788000000002,125.56897199999997,337.736,0.8823953823953824,326.0,76.025,27.125,86.0
Random valid action,test,96,-142.40085599999992,3950.86,3616.261600000004,131.336088,191.66000000000003,0.9357638888888888,185.0,79.51666666666667,32.84166666666667,75.0
Random valid action,test,97,643.9851320000001,4451.840000000003,3481.374400000002,120.11842799999997,70.44800000000001,0.978295563357804,68.0,72.725,31.616666666666667,78.0
Random valid action,test,98,221.33466000000016,4076.956000000001,3301.5248000000024,122.07291600000002,290.0800000000001,0.9086460032626428,280.0,73.90833333333333,29.983333333333334,84.0
Random valid action,test,99,-1233.1616199999999,3186.588000000001,3783.264800000005,166.58569199999994,312.872,0.8785685564937676,302.0,100.85833333333333,34.358333333333334,74.0
Random valid action,test,100,18.791075999999972,4385.240000000001,3847.4968000000035,127.88132399999999,242.424,0.9265997490589711,234.0,77.425,34.94166666666667,82.0
Random valid action,test,101,929.5861400000005,5607.127999999999,3738.302400000003,71.97195600000002,727.272,0.8450331125827815,702.0,43.575,33.95,90.0
Random valid action,test,102,-135.959068,4714.539999999998,3956.6912000000025,96.58198800000002,648.5359999999998,0.8381592554291624,626.0,58.475,35.93333333333333,77.0
Random valid action,test,103,3.622540000000228,4005.4719999999998,3706.186400000003,154.58348399999994,0.0,1.0,0.0,93.59166666666667,33.65833333333333,78.0
Random valid action,test,104,100.6781680000002,4278.384000000002,3674.0704000000032,133.78607999999997,222.74,0.9317676927959379,215.0,81.0,33.36666666666667,83.0
Random valid action,test,105,-359.96201599999984,4146.812,3417.142400000001,98.57776799999998,870.2399999999998,0.771801140994295,840.0,59.68333333333333,31.033333333333335,77.0
Random valid action,test,106,-130.0085959999999,3563.6919999999996,3397.8728000000033,154.22562,3.108,0.9987557030277893,3.0,93.375,30.858333333333334,75.0
Random valid action,test,107,-32.569015999999905,3745.288,3487.797600000003,151.81691999999998,0.0,1.0,0.0,91.91666666666667,31.675,73.0
Random valid action,test,108,-374.1855639999998,3750.911999999999,3815.3808000000026,165.23682000000002,0.0,1.0,0.0,100.04166666666667,34.65,76.0
Random valid action,test,109,17.325152000000543,4853.808000000002,4290.697600000002,118.50803999999998,273.504,0.9267480577136515,264.0,71.75,38.96666666666667,86.0
Random valid action,test,110,434.7841920000004,5135.156000000002,3975.960800000003,103.615392,477.59600000000006,0.8839667757362195,461.0,62.733333333333334,36.108333333333334,76.0
Random valid action,test,111,424.1531680000001,3842.08,2896.8632000000025,110.46986399999996,283.86400000000003,0.9054520358868184,274.0,66.88333333333334,26.308333333333334,90.0
Random valid action,test,112,140.6919320000004,4747.3960000000025,3802.534400000004,101.94994799999995,558.4040000000001,0.8574451203385348,539.0,61.725,34.53333333333333,83.0
Random valid action,test,113,-122.22156799999982,4315.679999999999,3738.3024000000028,102.59685599999997,450.6600000000001,0.8704586063132818,435.0,62.11666666666667,33.95,75.0
Random valid action,test,114,58.93618800000038,4638.0239999999985,3731.879200000002,118.74202799999995,585.34,0.8490112239444148,565.0,71.89166666666667,33.891666666666666,85.0
